0 verbose cli D:\Program Files\nodejs\node.exe D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\bin\npm-cli.js
1 info using npm@12.0.2
2 info using node@v24.19.0
3 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.corepack\v1\npm\12.0.2\npmrc
4 silly config load:file:D:\工作资料\code\sysSpaider\gakuran-site\.npmrc
5 silly config load:file:C:\Users\Administrator\.npmrc
6 silly config load:file:D:\Program Files\nodejs\etc\npmrc
7 verbose title npm ci
8 verbose argv "ci" "--ignore-scripts" "--prefer-offline" "--no-audit" "--no-fund"
9 verbose logfile logs-max:10 dir:D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-
10 verbose logfile D:\工作资料\code\sysSpaider\gakuran-site\.npm-cache\_logs\2026-08-21T08_20_15_438Z-debug-0.log
11 silly logfile done cleaning log files
1022 http fetch GET 200 https://cdn.npmmirror.com/packages/require-from-string/2.0.2/require-from-string-2.0.2.tgz 18413ms (cache miss)
1023 http fetch GET 200 https://cdn.npmmirror.com/packages/regexp.prototype.flags/1.5.4/regexp.prototype.flags-1.5.4.tgz 18450ms (cache miss)
1024 http fetch GET 200 https://cdn.npmmirror.com/packages/resolve/2.0.0-next.7/resolve-2.0.0-next.7.tgz 18466ms (cache miss)
1025 http fetch GET 200 https://cdn.npmmirror.com/packages/undici-types/6.21.0/undici-types-6.21.0.tgz 18490ms (cache miss)
1026 http fetch GET 200 https://cdn.npmmirror.com/packages/reusify/1.1.0/reusify-1.1.0.tgz 18478ms (cache miss)
1027 http fetch GET 200 https://cdn.npmmirror.com/packages/reflect.getprototypeof/1.0.10/reflect.getprototypeof-1.0.10.tgz 18503ms (cache miss)
1028 http fetch GET 200 https://cdn.npmmirror.com/packages/string.prototype.codepointat/0.2.1/string.prototype.codepointat-0.2.1.tgz 18535ms (cache miss)
1029 http fetch GET 200 https://cdn.npmmirror.com/packages/react-loading-skeleton/3.5.0/react-loading-skeleton-3.5.0.tgz 18558ms (cache miss)
1030 http fetch GET 200 https://cdn.npmmirror.com/packages/run-parallel/1.2.0/run-parallel-1.2.0.tgz 18592ms (cache miss)
1031 http fetch GET 200 https://cdn.npmmirror.com/packages/react-is/16.13.1/react-is-16.13.1.tgz 18619ms (cache miss)
1032 http fetch GET 200 https://cdn.npmmirror.com/packages/source-map-support/0.5.21/source-map-support-0.5.21.tgz 18644ms (cache miss)
1033 http fetch GET 200 https://cdn.npmmirror.com/packages/react/19.2.6/react-19.2.6.tgz 18661ms (cache miss)
1034 http fetch GET 200 https://cdn.npmmirror.com/packages/queue-microtask/1.2.3/queue-microtask-1.2.3.tgz 18680ms (cache miss)
1035 http fetch GET 200 https://cdn.npmmirror.com/packages/postcss-value-parser/4.2.0/postcss-value-parser-4.2.0.tgz 18683ms (cache miss)
1036 http fetch GET 200 https://cdn.npmmirror.com/packages/possible-typed-array-names/1.1.0/possible-typed-array-names-1.1.0.tgz 18725ms (cache miss)
1037 http fetch GET 200 https://cdn.npmmirror.com/packages/postcss/8.5.14/postcss-8.5.14.tgz 18741ms (cache miss)
1038 http fetch GET 200 https://cdn.npmmirror.com/packages/picocolors/1.1.1/picocolors-1.1.1.tgz 18746ms (cache miss)
1039 http fetch GET 200 https://cdn.npmmirror.com/packages/uri-js/4.4.1/uri-js-4.4.1.tgz 18766ms (cache miss)
1040 http fetch GET 200 https://cdn.npmmirror.com/packages/sharp/0.34.5/sharp-0.34.5.tgz 18769ms (cache miss)
1041 http fetch GET 200 https://cdn.npmmirror.com/packages/pathe/2.0.3/pathe-2.0.3.tgz 18851ms (cache miss)
1042 http fetch GET 200 https://cdn.npmmirror.com/packages/react-server-dom-webpack/19.2.6/react-server-dom-webpack-19.2.6.tgz 18872ms (cache miss)
1043 http fetch GET 200 https://cdn.npmmirror.com/packages/path-to-regexp/6.3.0/path-to-regexp-6.3.0.tgz 18902ms (cache miss)
1044 http fetch GET 200 https://cdn.npmmirror.com/packages/web-vitals/4.2.4/web-vitals-4.2.4.tgz 18946ms (cache miss)
1045 http fetch GET 200 https://cdn.npmmirror.com/packages/path-key/3.1.1/path-key-3.1.1.tgz 18926ms (cache miss)
1046 http fetch GET 200 https://cdn.npmmirror.com/packages/prelude-ls/1.2.1/prelude-ls-1.2.1.tgz 18934ms (cache miss)
1047 http fetch GET 200 https://cdn.npmmirror.com/packages/parent-module/1.0.1/parent-module-1.0.1.tgz 18953ms (cache miss)
1048 http fetch GET 200 https://cdn.npmmirror.com/packages/path-parse/1.0.7/path-parse-1.0.7.tgz 18962ms (cache miss)
1049 http fetch GET 200 https://cdn.npmmirror.com/packages/path-exists/4.0.0/path-exists-4.0.0.tgz 18966ms (cache miss)
1050 http fetch GET 200 https://cdn.npmmirror.com/packages/own-keys/1.0.1/own-keys-1.0.1.tgz 18982ms (cache miss)
1051 http fetch GET 200 https://cdn.npmmirror.com/packages/p-locate/5.0.0/p-locate-5.0.0.tgz 19010ms (cache miss)
1052 http fetch GET 200 https://cdn.npmmirror.com/packages/p-limit/3.1.0/p-limit-3.1.0.tgz 19018ms (cache miss)
1053 http fetch GET 200 https://cdn.npmmirror.com/packages/yoga-layout/3.2.1/yoga-layout-3.2.1.tgz 19092ms (cache miss)
1054 http fetch GET 200 https://cdn.npmmirror.com/packages/object.values/1.2.1/object.values-1.2.1.tgz 19093ms (cache miss)
1055 http fetch GET 200 https://cdn.npmmirror.com/packages/object.assign/4.1.7/object.assign-4.1.7.tgz 19129ms (cache miss)
1056 http fetch GET 200 https://cdn.npmmirror.com/packages/set-function-name/2.0.2/set-function-name-2.0.2.tgz 19143ms (cache miss)
1057 http fetch GET 200 https://cdn.npmmirror.com/packages/object.entries/1.1.9/object.entries-1.1.9.tgz 19162ms (cache miss)
1058 http fetch GET 200 https://cdn.npmmirror.com/packages/safe-push-apply/1.0.0/safe-push-apply-1.0.0.tgz 19177ms (cache miss)
1059 http fetch GET 200 https://cdn.npmmirror.com/packages/object-keys/1.1.1/object-keys-1.1.1.tgz 19185ms (cache miss)
1060 http fetch GET 200 https://cdn.npmmirror.com/packages/picomatch/2.3.2/picomatch-2.3.2.tgz 19211ms (cache miss)
1061 http fetch GET 200 https://cdn.npmmirror.com/packages/object-assign/4.1.1/object-assign-4.1.1.tgz 19212ms (cache miss)
1062 http fetch GET 200 https://cdn.npmmirror.com/packages/word-wrap/1.2.5/word-wrap-1.2.5.tgz 19277ms (cache miss)
1063 http fetch GET 200 https://cdn.npmmirror.com/packages/node-releases/2.0.44/node-releases-2.0.44.tgz 19279ms (cache miss)
1064 http fetch GET 200 https://cdn.npmmirror.com/packages/neo-async/2.6.2/neo-async-2.6.2.tgz 19289ms (cache miss)
1065 http fetch GET 200 https://cdn.npmmirror.com/packages/parse-css-color/0.2.1/parse-css-color-0.2.1.tgz 19311ms (cache miss)
1066 http fetch GET 200 https://cdn.npmmirror.com/packages/nanoid/3.3.12/nanoid-3.3.12.tgz 19320ms (cache miss)
1067 http fetch GET 200 https://cdn.npmmirror.com/packages/ms/2.1.3/ms-2.1.3.tgz 19335ms (cache miss)
1068 http fetch GET 200 https://cdn.npmmirror.com/packages/object.fromentries/2.0.8/object.fromentries-2.0.8.tgz 19338ms (cache miss)
1069 http fetch GET 200 https://cdn.npmmirror.com/packages/optionator/0.9.4/optionator-0.9.4.tgz 19348ms (cache miss)
1070 http fetch GET 200 https://cdn.npmmirror.com/packages/minimatch/3.1.5/minimatch-3.1.5.tgz 19366ms (cache miss)
1071 http fetch GET 200 https://cdn.npmmirror.com/packages/math-intrinsics/1.1.0/math-intrinsics-1.1.0.tgz 19404ms (cache miss)
1072 http fetch GET 200 https://cdn.npmmirror.com/packages/merge-stream/2.0.0/merge-stream-2.0.0.tgz 19421ms (cache miss)
1073 http fetch GET 200 https://cdn.npmmirror.com/packages/loose-envify/1.4.0/loose-envify-1.4.0.tgz 19450ms (cache miss)
1074 http fetch GET 200 https://cdn.npmmirror.com/packages/resolve-pkg-maps/1.0.0/resolve-pkg-maps-1.0.0.tgz 19494ms (cache miss)
1075 http fetch GET 200 https://cdn.npmmirror.com/packages/pako/0.2.9/pako-0.2.9.tgz 19502ms (cache miss)
1076 http fetch GET 200 https://cdn.npmmirror.com/packages/lru-cache/5.1.1/lru-cache-5.1.1.tgz 19510ms (cache miss)
1077 http fetch GET 200 https://cdn.npmmirror.com/packages/youch/4.1.0-beta.10/youch-4.1.0-beta.10.tgz 19555ms (cache miss)
1078 http fetch GET 200 https://cdn.npmmirror.com/packages/natural-compare/1.4.0/natural-compare-1.4.0.tgz 19531ms (cache miss)
1079 http fetch GET 200 https://cdn.npmmirror.com/packages/loader-runner/4.3.2/loader-runner-4.3.2.tgz 19538ms (cache miss)
1080 http fetch GET 200 https://cdn.npmmirror.com/packages/node-exports-info/1.6.0/node-exports-info-1.6.0.tgz 19586ms (cache miss)
1081 http fetch GET 200 https://cdn.npmmirror.com/packages/levn/0.4.1/levn-0.4.1.tgz 19598ms (cache miss)
1082 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss/1.31.1/lightningcss-1.31.1.tgz 19683ms (cache miss)
1083 http fetch GET 200 https://cdn.npmmirror.com/packages/linebreak/1.1.0/linebreak-1.1.0.tgz 19921ms (cache miss)
1084 http fetch GET 200 https://cdn.npmmirror.com/packages/language-subtag-registry/0.3.23/language-subtag-registry-0.3.23.tgz 19923ms (cache miss)
1085 http fetch GET 200 https://cdn.npmmirror.com/packages/kleur/4.1.5/kleur-4.1.5.tgz 19959ms (cache miss)
1086 http fetch GET 200 https://cdn.npmmirror.com/packages/keyv/4.5.4/keyv-4.5.4.tgz 19981ms (cache miss)
1087 http fetch GET 200 https://cdn.npmmirror.com/packages/language-tags/1.0.9/language-tags-1.0.9.tgz 20052ms (cache miss)
1088 http fetch GET 200 https://cdn.npmmirror.com/packages/micromatch/4.0.8/micromatch-4.0.8.tgz 20066ms (cache miss)
1089 http fetch GET 200 https://cdn.npmmirror.com/packages/prop-types/15.8.1/prop-types-15.8.1.tgz 20075ms (cache miss)
1090 http fetch GET 200 https://cdn.npmmirror.com/packages/jsx-ast-utils/3.3.5/jsx-ast-utils-3.3.5.tgz 20074ms (cache miss)
1091 http fetch GET 200 https://cdn.npmmirror.com/packages/jsesc/3.1.0/jsesc-3.1.0.tgz 20092ms (cache miss)
1092 http fetch GET 200 https://cdn.npmmirror.com/packages/lodash.merge/4.6.2/lodash.merge-4.6.2.tgz 20132ms (cache miss)
1093 http fetch GET 200 https://cdn.npmmirror.com/packages/js-tokens/4.0.0/js-tokens-4.0.0.tgz 20138ms (cache miss)
1094 http fetch GET 200 https://cdn.npmmirror.com/packages/locate-path/6.0.0/locate-path-6.0.0.tgz 20163ms (cache miss)
1095 http fetch GET 200 https://cdn.npmmirror.com/packages/json-stable-stringify-without-jsonify/1.0.1/json-stable-stringify-without-jsonify-1.0.1.tgz 20191ms (cache miss)
1096 http fetch GET 200 https://cdn.npmmirror.com/packages/json-schema-traverse/0.4.1/json-schema-traverse-0.4.1.tgz 20195ms (cache miss)
1097 http fetch GET 200 https://cdn.npmmirror.com/packages/isarray/2.0.5/isarray-2.0.5.tgz 20221ms (cache miss)
1098 http fetch GET 200 https://cdn.npmmirror.com/packages/json-buffer/3.0.1/json-buffer-3.0.1.tgz 20252ms (cache miss)
1099 http fetch GET 200 https://cdn.npmmirror.com/packages/json5/2.2.3/json5-2.2.3.tgz 20258ms (cache miss)
1100 http fetch GET 200 https://cdn.npmmirror.com/packages/js-yaml/4.1.1/js-yaml-4.1.1.tgz 20359ms (cache miss)
1101 http fetch GET 200 https://cdn.npmmirror.com/packages/mime-db/1.54.0/mime-db-1.54.0.tgz 20373ms (cache miss)
1102 http fetch GET 200 https://cdn.npmmirror.com/packages/is-weakmap/2.0.2/is-weakmap-2.0.2.tgz 20397ms (cache miss)
1103 http fetch GET 200 https://cdn.npmmirror.com/packages/merge2/1.4.1/merge2-1.4.1.tgz 20412ms (cache miss)
1104 http fetch GET 200 https://cdn.npmmirror.com/packages/react-dom/19.2.6/react-dom-19.2.6.tgz 20445ms (cache miss)
1105 http fetch GET 200 https://cdn.npmmirror.com/packages/is-weakref/1.1.1/is-weakref-1.1.1.tgz 20429ms (cache miss)
1106 http fetch GET 200 https://cdn.npmmirror.com/packages/is-typed-array/1.1.15/is-typed-array-1.1.15.tgz 20460ms (cache miss)
1107 http fetch GET 200 https://cdn.npmmirror.com/packages/is-symbol/1.1.1/is-symbol-1.1.1.tgz 20462ms (cache miss)
1108 http fetch GET 200 https://cdn.npmmirror.com/packages/is-string/1.1.1/is-string-1.1.1.tgz 20463ms (cache miss)
1109 http fetch GET 200 https://cdn.npmmirror.com/packages/is-shared-array-buffer/1.0.4/is-shared-array-buffer-1.0.4.tgz 20493ms (cache miss)
1110 http fetch GET 200 https://cdn.npmmirror.com/packages/is-regex/1.2.1/is-regex-1.2.1.tgz 20508ms (cache miss)
1111 http fetch GET 200 https://cdn.npmmirror.com/packages/is-number-object/1.1.1/is-number-object-1.1.1.tgz 20512ms (cache miss)
1112 http fetch GET 200 https://cdn.npmmirror.com/packages/is-set/2.0.3/is-set-2.0.3.tgz 20529ms (cache miss)
1113 http fetch GET 200 https://cdn.npmmirror.com/packages/punycode/2.3.1/punycode-2.3.1.tgz 20563ms (cache miss)
1114 http fetch GET 200 https://cdn.npmmirror.com/packages/is-negative-zero/2.0.3/is-negative-zero-2.0.3.tgz 20560ms (cache miss)
1115 http fetch GET 200 https://cdn.npmmirror.com/packages/is-finalizationregistry/1.1.1/is-finalizationregistry-1.1.1.tgz 20560ms (cache miss)
1116 http fetch GET 200 https://cdn.npmmirror.com/packages/yocto-queue/0.1.0/yocto-queue-0.1.0.tgz 20622ms (cache miss)
1117 http fetch GET 200 https://cdn.npmmirror.com/packages/is-weakset/2.0.4/is-weakset-2.0.4.tgz 20596ms (cache miss)
1118 http fetch GET 200 https://cdn.npmmirror.com/packages/lightningcss-win32-x64-msvc/1.31.1/lightningcss-win32-x64-msvc-1.31.1.tgz 20611ms (cache miss)
1119 http fetch GET 200 https://cdn.npmmirror.com/packages/is-core-module/2.16.2/is-core-module-2.16.2.tgz 20612ms (cache miss)
1120 http fetch GET 200 https://cdn.npmmirror.com/packages/is-boolean-object/1.2.2/is-boolean-object-1.2.2.tgz 20627ms (cache miss)
1121 http fetch GET 200 https://cdn.npmmirror.com/packages/is-callable/1.2.7/is-callable-1.2.7.tgz 20636ms (cache miss)
1122 http fetch GET 200 https://cdn.npmmirror.com/packages/jest-worker/27.5.1/jest-worker-27.5.1.tgz 20651ms (cache miss)
1123 http fetch GET 200 https://cdn.npmmirror.com/packages/is-bigint/1.1.0/is-bigint-1.1.0.tgz 20665ms (cache miss)
1124 http fetch GET 200 https://cdn.npmmirror.com/packages/is-async-function/2.1.1/is-async-function-2.1.1.tgz 20667ms (cache miss)
1125 http fetch GET 200 https://cdn.npmmirror.com/packages/ipaddr.js/2.4.0/ipaddr.js-2.4.0.tgz 20670ms (cache miss)
1126 http fetch GET 200 https://cdn.npmmirror.com/packages/is-map/2.0.3/is-map-2.0.3.tgz 20675ms (cache miss)
1127 http fetch GET 200 https://cdn.npmmirror.com/packages/is-generator-function/1.1.2/is-generator-function-1.1.2.tgz 20701ms (cache miss)
1128 http fetch GET 200 https://cdn.npmmirror.com/packages/isexe/2.0.0/isexe-2.0.0.tgz 20710ms (cache miss)
1129 http fetch GET 200 https://cdn.npmmirror.com/packages/import-fresh/3.3.1/import-fresh-3.3.1.tgz 20709ms (cache miss)
1130 http fetch GET 200 https://cdn.npmmirror.com/packages/is-array-buffer/3.0.5/is-array-buffer-3.0.5.tgz 20711ms (cache miss)
1131 http fetch GET 200 https://cdn.npmmirror.com/packages/is-number/7.0.0/is-number-7.0.0.tgz 20727ms (cache miss)
1132 http fetch GET 200 https://cdn.npmmirror.com/packages/iterator.prototype/1.1.5/iterator.prototype-1.1.5.tgz 20737ms (cache miss)
1133 http fetch GET 200 https://cdn.npmmirror.com/packages/hex-rgb/4.3.0/hex-rgb-4.3.0.tgz 20732ms (cache miss)
1134 http fetch GET 200 https://cdn.npmmirror.com/packages/is-extglob/2.1.1/is-extglob-2.1.1.tgz 20753ms (cache miss)
1135 http fetch GET 200 https://cdn.npmmirror.com/packages/imurmurhash/0.1.4/imurmurhash-0.1.4.tgz 20751ms (cache miss)
1136 http fetch GET 200 https://cdn.npmmirror.com/packages/ignore/5.3.2/ignore-5.3.2.tgz 20756ms (cache miss)
1137 http fetch GET 200 https://cdn.npmmirror.com/packages/webpack/5.106.2/webpack-5.106.2.tgz 20799ms (cache miss)
1138 http fetch GET 200 https://cdn.npmmirror.com/packages/hasown/2.0.3/hasown-2.0.3.tgz 20763ms (cache miss)
1139 http fetch GET 200 https://cdn.npmmirror.com/packages/has-proto/1.2.0/has-proto-1.2.0.tgz 20789ms (cache miss)
1140 http fetch GET 200 https://cdn.npmmirror.com/packages/has-tostringtag/1.0.2/has-tostringtag-1.0.2.tgz 20792ms (cache miss)
1141 http fetch GET 200 https://cdn.npmmirror.com/packages/has-property-descriptors/1.0.2/has-property-descriptors-1.0.2.tgz 20795ms (cache miss)
1142 http fetch GET 200 https://cdn.npmmirror.com/packages/is-data-view/1.0.2/is-data-view-1.0.2.tgz 20823ms (cache miss)
1143 http fetch GET 200 https://cdn.npmmirror.com/packages/has-symbols/1.1.0/has-symbols-1.1.0.tgz 20820ms (cache miss)
1144 http fetch GET 200 https://cdn.npmmirror.com/packages/has-bigints/1.1.0/has-bigints-1.1.0.tgz 20829ms (cache miss)
1145 http fetch GET 200 https://cdn.npmmirror.com/packages/which-boxed-primitive/1.1.1/which-boxed-primitive-1.1.1.tgz 20888ms (cache miss)
1146 http fetch GET 200 https://cdn.npmmirror.com/packages/gopd/1.2.0/gopd-1.2.0.tgz 20842ms (cache miss)
1147 http fetch GET 200 https://cdn.npmmirror.com/packages/internal-slot/1.1.0/internal-slot-1.1.0.tgz 20850ms (cache miss)
1148 http fetch GET 200 https://cdn.npmmirror.com/packages/is-glob/4.0.3/is-glob-4.0.3.tgz 20873ms (cache miss)
1149 http fetch GET 200 https://cdn.npmmirror.com/packages/graceful-fs/4.2.11/graceful-fs-4.2.11.tgz 20877ms (cache miss)
1150 http fetch GET 200 https://cdn.npmmirror.com/packages/hermes-estree/0.25.1/hermes-estree-0.25.1.tgz 20884ms (cache miss)
1151 http fetch GET 200 https://cdn.npmmirror.com/packages/globals/16.4.0/globals-16.4.0.tgz 20885ms (cache miss)
1152 http fetch GET 200 https://cdn.npmmirror.com/packages/glob-parent/6.0.2/glob-parent-6.0.2.tgz 20889ms (cache miss)
1153 http fetch GET 200 https://cdn.npmmirror.com/packages/get-tsconfig/4.14.0/get-tsconfig-4.14.0.tgz 20907ms (cache miss)
1154 http fetch GET 200 https://cdn.npmmirror.com/packages/get-proto/1.0.1/get-proto-1.0.1.tgz 20916ms (cache miss)
1155 http fetch GET 200 https://cdn.npmmirror.com/packages/has-flag/4.0.0/has-flag-4.0.0.tgz 20926ms (cache miss)
1156 http fetch GET 200 https://cdn.npmmirror.com/packages/get-intrinsic/1.3.0/get-intrinsic-1.3.0.tgz 20923ms (cache miss)
1157 http fetch GET 200 https://cdn.npmmirror.com/packages/flatted/3.4.2/flatted-3.4.2.tgz 20940ms (cache miss)
1158 http fetch GET 200 https://cdn.npmmirror.com/packages/fill-range/7.1.1/fill-range-7.1.1.tgz 20953ms (cache miss)
1159 http fetch GET 200 https://cdn.npmmirror.com/packages/is-date-object/1.1.0/is-date-object-1.1.0.tgz 20970ms (cache miss)
1160 http fetch GET 200 https://cdn.npmmirror.com/packages/find-up/5.0.0/find-up-5.0.0.tgz 20964ms (cache miss)
1161 http fetch GET 200 https://cdn.npmmirror.com/packages/for-each/0.3.5/for-each-0.3.5.tgz 20969ms (cache miss)
1162 http fetch GET 200 https://cdn.npmmirror.com/packages/file-entry-cache/8.0.0/file-entry-cache-8.0.0.tgz 20981ms (cache miss)
1163 http fetch GET 200 https://cdn.npmmirror.com/packages/generator-function/2.0.1/generator-function-2.0.1.tgz 20987ms (cache miss)
